health_score,open_issues,open_ratio,repository,stars,forks,language,total_contributors,core_contributors,contribution_gini,top_contributor_percentage,total_commits,commits_per_day,activity_ratio,unique_authors,recent_issues_count,recent_issues_per_day,recent_resolution_rate,avg_comments_per_issue,log_stars,log_contributors,contributors_per_star,commits_per_contributor,time_window_days,recent_contributors,log_recent_contributors,recent_contributor_ratio,recent_contributors_per_star
85,92,0.4186046511627907,eslint/eslint,26135,4766,JavaScript,414,1,-0.1350489137632216,0.3032181168057211,335,1.8611111111111112,0.6722222222222223,50,43,0.2388888888888889,0.5813953488372093,3.1627906976744184,10.171068953280908,6.028278520230698,0.0158408264779031,0.8091787439613527,180,50,3.9318256327243257,0.1207729468599033,0.0019131432944327
85,753,0.2142857142857142,babel/babel,43667,5724,TypeScript,411,1,-0.0907489412399612,0.3453359962406015,270,1.5,0.5888888888888889,23,28,0.1555555555555555,0.7857142857142857,3.642857142857143,10.68437084740016,6.021023349349527,0.0094121418920466,0.656934306569343,180,23,3.1780538303479458,0.0559610705596107,0.0005267135365378
80,28,0.2916666666666667,postcss/postcss,28827,1578,TypeScript,382,1,-0.1210840271221354,0.7608047690014903,41,0.2277777777777777,0.1055555555555555,15,21,0.1166666666666666,0.7142857142857143,3.3333333333333335,10.269102416044332,5.948034989180646,0.0132514656398515,0.1073298429319371,180,15,2.772588722239781,0.0392670157068062,0.0005203455094182
85,167,0.3333333333333333,stylelint/stylelint,11304,971,JavaScript,418,4,-0.1021442469176976,0.2386879484551178,234,1.3,0.4111111111111111,26,24,0.1333333333333333,0.6666666666666666,2.375,9.33300038471207,6.037870919922137,0.0369780608634111,0.5598086124401914,180,26,3.295836866004329,0.062200956937799,0.0023000707714083
85,250,0.7096774193548387,facebook/watchman,13210,1027,C++,291,2,-0.1307163313031257,0.4258248279136007,264,1.4666666666666666,0.9,56,14,0.0777777777777777,0.2142857142857142,10.612903225806452,9.488805094878352,5.676753802268282,0.0220287660862982,0.9072164948453608,180,56,4.04305126783455,0.1924398625429553,0.0042392127176381
80,100,0.1842105263157894,shelljs/shelljs,14364,738,JavaScript,84,2,-0.1813818747838118,0.4406779661016949,46,0.2555555555555555,0.1,5,10,0.0555555555555555,0.7,5.526315789473684,9.57254997141339,4.442651256490317,0.0058479532163742,0.5476190476190477,180,5,1.791759469228055,0.0595238095238095,0.0003480924533556
85,12050,0.6730769230769231,flutter/flutter,171565,28906,Dart,382,2,-0.1514821241938401,0.2425290518675732,2000,11.11111111111111,0.7388888888888889,210,52,0.2888888888888888,0.3269230769230769,1.0769230769230769,12.052723311206492,5.948034989180646,0.002226561361583,5.2356020942408374,180,210,5.351858133476067,0.5497382198952879,0.0012240258794043
85,1061,0.631578947368421,facebook/react-native,123180,24769,C++,308,0,-0.2784421272563565,0.0537691842039668,2000,11.11111111111111,0.6055555555555555,163,19,0.1055555555555555,0.3684210526315789,3.4210526315789473,11.72141009740909,5.733341276897746,0.0025004059100503,6.4935064935064934,180,163,5.099866427824199,0.5292207792207793,0.001323266764085
85,587,0.7741935483870968,ionic-team/ionic-framework,51928,13441,TypeScript,395,4,-0.0670091246428944,0.1777538571941155,190,1.0555555555555556,0.3555555555555555,24,31,0.1722222222222222,0.2258064516129032,1.3225806451612905,10.857632679961252,5.981414211254481,0.0076066861808658,0.4810126582278481,180,24,3.218875824868201,0.060759493670886,0.0004621784008627
65,49,0.1578947368421052,apache/cordova,667,69,,9,4,-0.9024943310657596,0.2448979591836734,1,0.0055555555555555,0.0055555555555555,1,5,0.0277777777777777,0.8,3.4210526315789473,6.504288173536645,2.302585092994046,0.0134932533733133,0.1111111111111111,180,1,0.6931471805599453,0.1111111111111111,0.0014992503748125
70,914,0.64,NativeScript/NativeScript,24915,1670,TypeScript,233,2,-0.1369168783393185,0.1310204081632653,76,0.4222222222222222,0.2222222222222222,5,20,0.1111111111111111,0.3,0.92,10.123265446374036,5.455321115357702,0.0093517961067629,0.3261802575107296,180,5,1.791759469228055,0.0214592274678111,0.0002006823198876
85,797,0.2,expo/expo,42010,7739,TypeScript,404,1,-0.0985152971614681,0.1162909033975262,2000,11.11111111111111,0.8722222222222222,228,25,0.1388888888888889,0.8,1.32,10.645686767736343,6.003887067106539,0.0096167579147821,4.9504950495049505,180,228,5.43372200355424,0.5643564356435643,0.0054272792192335
75,221,0.8275862068965517,framework7io/framework7,18418,3227,JavaScript,144,1,-0.0585385192717412,0.9032539221382916,6,0.0333333333333333,0.0333333333333333,2,20,0.1111111111111111,0.2,1.827586206896552,9.821138019519102,4.976733742420574,0.0078184384840916,0.0416666666666666,180,2,1.0986122886681098,0.0138888888888888,0.0001085894233901
80,1972,0.3243243243243243,jupyter/notebook,12453,5310,Jupyter Notebook,370,4,-0.0927597284332226,0.2261478717733952,43,0.2388888888888889,0.1555555555555555,10,37,0.2055555555555555,0.6756756756756757,2.864864864864865,9.429797135432397,5.916202062607435,0.0297117160523568,0.1162162162162162,180,10,2.3978952727983707,0.027027027027027,0.0008030193527664
85,725,0.7666666666666667,plotly/plotly.js,17756,1916,JavaScript,238,3,-0.0852223716864364,0.2505134236959038,444,2.466666666666667,0.45,22,60,0.3333333333333333,0.2333333333333333,1.5,9.784535083358834,5.476463551931511,0.0134039198017571,1.865546218487395,180,22,3.1354942159291497,0.0924369747899159,0.001239017796801
85,780,0.5769230769230769,apache/superset,67308,15398,TypeScript,424,1,-0.1433341091593321,0.1523890118474157,813,4.516666666666667,0.8111111111111111,151,26,0.1444444444444444,0.4230769230769231,2.1538461538461537,11.117049236260913,6.052089168924417,0.0062993997741724,1.9174528301886793,180,151,5.0238805208462765,0.3561320754716981,0.0022434183158019
85,1510,0.8888888888888888,apache/airflow,41273,15377,Python,414,1,-0.2010591851058941,0.1571711435723091,2000,11.11111111111111,0.5111111111111111,244,18,0.1,0.1111111111111111,1.0555555555555556,10.627988040754069,6.028278520230698,0.0100307707217793,4.830917874396135,180,244,5.501258210544727,0.5893719806763285,0.0059118552080052
85,1180,0.8125,dask/dask,13366,1790,Python,415,1,-0.1054359476604938,0.3292617014376824,156,0.8666666666666667,0.3333333333333333,19,48,0.2666666666666666,0.1875,1.1458333333333333,9.500544261971474,6.030685260261263,0.031048930121203,0.3759036144578313,180,19,2.995732273553991,0.0457831325301204,0.0014215172826574
85,837,0.6842105263157895,bokeh/bokeh,19992,4222,TypeScript,385,2,-0.0655852551518412,0.3838889201191747,127,0.7055555555555556,0.3666666666666666,16,57,0.3166666666666666,0.3157894736842105,1.3157894736842106,9.903137491271831,5.955837369464831,0.0192577030812324,0.3298701298701298,180,16,2.833213344056216,0.0415584415584415,0.0008003201280512
80,159,0.5319148936170213,vega/altair,9908,811,Python,159,1,-0.1038790990586808,0.5381770145310436,35,0.1944444444444444,0.1111111111111111,15,31,0.1722222222222222,0.3548387096774194,3.3404255319148937,9.2011987140589,5.075173815233827,0.0160476382721033,0.220125786163522,180,15,2.772588722239781,0.0943396226415094,0.0015139281388776
85,1285,0.8333333333333334,pydata/xarray,3924,1165,Python,418,1,-0.1441224640290854,0.2903225806451613,267,1.4833333333333334,0.55,66,36,0.2,0.1666666666666666,2.638888888888889,8.275121630216509,6.037870919922137,0.1065239551478083,0.638755980861244,180,66,4.204692619390966,0.1578947368421052,0.0168195718654434
85,1102,0.7857142857142857,rapidsai/cudf,9075,960,C++,257,0,-0.1677442490890998,0.079716805365793,1129,6.272222222222222,0.7722222222222223,59,14,0.0777777777777777,0.2142857142857142,1.4285714285714286,9.113388845899731,5.552959584921617,0.0283195592286501,4.392996108949417,180,59,4.0943445622221,0.2295719844357976,0.0065013774104683
85,11452,0.8846153846153846,rust-lang/rust,105358,13584,Rust,449,1,-0.2404109551759627,0.1795202446265931,2000,11.11111111111111,0.3944444444444444,205,26,0.1444444444444444,0.1153846153846153,1.5384615384615383,11.565128845104088,6.1092475827643655,0.00426166024412,4.4543429844097995,180,205,5.327876168789581,0.4565701559020044,0.0019457468820592
85,2322,0.6170212765957447,denoland/deno,103715,5661,Rust,426,3,-0.1222619663001418,0.1592659719075668,997,5.538888888888889,0.8555555555555555,106,47,0.2611111111111111,0.3829787234042553,1.5106382978723405,11.54941167354064,6.056784013228625,0.0041074097285831,2.34037558685446,180,106,4.672828834461906,0.2488262910798122,0.0010220315287084
85,3171,0.8666666666666667,servo/servo,31089,3210,Rust,411,0,-0.1691966275336239,0.0862206746960442,1878,10.433333333333334,0.9944444444444444,106,30,0.1666666666666666,0.1333333333333333,1.3,10.3446415030528,6.021023349349527,0.0132201100067548,4.569343065693431,180,106,4.672828834461906,0.2579075425790754,0.0034095660844671
85,400,0.5151515151515151,tokio-rs/tokio,29177,2701,Rust,439,2,-0.2235955306055667,0.1801952580195258,148,0.8222222222222222,0.4444444444444444,66,33,0.1833333333333333,0.4848484848484848,3.0303030303030303,10.28117027963184,6.0867747269123065,0.0150460979538677,0.337129840546697,180,66,4.204692619390966,0.1503416856492027,0.0022620557288275
80,336,0.7049180327868853,serde-rs/serde,9851,841,Rust,175,2,-0.0841879533270261,0.6276674025018396,36,0.2,0.0722222222222222,6,34,0.1888888888888888,0.3529411764705882,3.80327868852459,9.195429759240428,5.170483995038151,0.0177646939397015,0.2057142857142857,180,6,1.9459101490553132,0.0342857142857142,0.0006090752207897
85,370,0.52,clap-rs/clap,15333,1113,Rust,417,2,-0.0901699253742657,0.4506739830609567,194,1.0777777777777775,0.3444444444444444,25,50,0.2777777777777778,0.48,2.24,9.63782786411884,6.035481432524756,0.0271962433965955,0.4652278177458033,180,25,3.258096538021482,0.0599520383693045,0.0016304702276136
85,147,0.0454545454545454,diesel-rs/diesel,13503,1138,Rust,397,2,-0.1364457634186615,0.3153674832962138,268,1.488888888888889,0.5777777777777777,41,22,0.1222222222222222,0.9545454545454546,2.8181818181818183,9.510741216835738,5.986452005284438,0.0294008738798785,0.6750629722921915,180,41,3.737669618283368,0.1032745591939546,0.0030363622898615
85,247,0.55,actix/actix-web,23303,1760,Rust,356,2,-0.1024272045274432,0.5354824751189962,103,0.5722222222222222,0.1611111111111111,13,20,0.1111111111111111,0.45,1.15,10.05638029863927,5.877735781779639,0.0152770029609921,0.2893258426966292,180,13,2.6390573296152584,0.0365168539325842,0.0005578680856542
75,243,0.4,hyperium/hyper,15415,1661,Rust,393,1,-0.1831502227702469,0.6110520722635494,15,0.0833333333333333,0.0611111111111111,9,38,0.2111111111111111,0.7368421052631579,4.923076923076923,9.643161210094204,5.976350909297934,0.0254946480700616,0.0381679389312977,180,9,2.302585092994046,0.0229007633587786,0.0005838469023678
75,383,0.85,drager/wasm-pack,6752,447,Rust,140,2,-0.2089055910024873,0.364118092354277,3,0.0166666666666666,0.0055555555555555,2,29,0.1611111111111111,0.1379310344827586,4.55,8.817742129574842,4.948759890378168,0.0207345971563981,0.0214285714285714,180,2,1.0986122886681098,0.0142857142857142,0.0002962085308056
55,31,0.0,laravel/laravel,81636,24436,Blade,398,1,-0.1013064265360593,0.7013124151455725,59,0.3277777777777778,0.2611111111111111,26,0,0.0,0.0,0.0,11.310037869555806,5.988961416889864,0.0048753001126953,0.1482412060301507,180,26,3.295836866004329,0.0653266331658291,0.0003184869420353
85,872,0.4137931034482758,symfony/symfony,30460,9656,PHP,363,2,-0.0918947480159439,0.3968317655625399,1773,9.85,1.238888888888889,201,29,0.1611111111111111,0.5862068965517241,1.3793103448275863,10.324202455851168,5.8971538676367405,0.0119172685489166,4.884297520661157,180,201,5.308267697401205,0.5537190082644629,0.0065988181221273
85,155,0.4117647058823529,composer/composer,29053,4665,PHP,381,1,-0.1279344360630692,0.6411098625637479,108,0.6,0.1666666666666666,27,51,0.2833333333333333,0.5882352941176471,2.4901960784313726,10.276911446432829,5.945420608606575,0.0131139641345127,0.2834645669291338,180,27,3.332204510175204,0.0708661417322834,0.0009293360410284
85,1279,0.5263157894736842,doctrine/orm,10080,2545,PHP,320,3,-0.1367687938923175,0.2000425622472866,226,1.2555555555555555,0.4555555555555555,31,19,0.1055555555555555,0.4736842105263157,2.263157894736842,9.21840774305394,5.771441123130016,0.0317460317460317,0.70625,180,31,3.4657359027997265,0.096875,0.0030753968253968
75,30,0.2156862745098039,guzzle/guzzle,23414,2391,PHP,349,1,-0.1269684040646124,0.6779089376053963,6,0.0333333333333333,0.0166666666666666,2,15,0.0833333333333333,0.5333333333333333,4.647058823529412,10.061132121617645,5.857933154483459,0.0149056120269923,0.0171919770773638,180,2,1.0986122886681098,0.0057306590257879,8.541898009737763e-05
85,124,0.2448979591836734,sebastianbergmann/phpunit,19888,2218,PHP,392,1,-0.0435653355651638,0.8470923501647519,1038,5.766666666666667,0.6388888888888888,16,49,0.2722222222222222,0.7551020408163265,2.1020408163265305,9.897922094063247,5.973809611869261,0.0197103781174577,2.6479591836734695,180,16,2.833213344056216,0.0408163265306122,0.0008045052292839
85,56,0.2916666666666667,cakephp/cakephp,8756,3400,PHP,351,3,-0.0709469105168029,0.4215770609318996,243,1.35,0.6277777777777778,30,24,0.1333333333333333,0.7083333333333334,3.6666666666666665,9.077608659522223,5.863631175598097,0.040086797624486,0.6923076923076923,180,30,3.4339872044851463,0.0854700854700854,0.0034262220191868
85,1324,0.3846153846153846,rails/rails,57201,21901,Ruby,364,1,-0.1966353712966197,0.1168625980772835,962,5.344444444444444,1.0277777777777777,200,13,0.0722222222222222,0.6153846153846154,2.076923076923077,10.954344141791593,5.8998973535824915,0.0063635251131973,2.642857142857143,180,200,5.303304908059076,0.5494505494505495,0.0034964423698886
80,216,0.4878048780487805,jekyll/jekyll,50377,10150,Ruby,389,2,-0.1041508418551494,0.361819235225956,24,0.1333333333333333,0.0444444444444444,11,32,0.1777777777777777,0.53125,2.731707317073171,10.82730985082563,5.966146739123692,0.0077217777954225,0.0616966580976863,180,11,2.4849066497880004,0.0282776349614395,0.0002183536137523
85,290,0.5454545454545454,rubygems/rubygems,3788,1827,Ruby,356,2,-0.1039976558223422,0.2579208097223707,788,4.377777777777778,0.8,47,11,0.0611111111111111,0.4545454545454545,3.8181818181818183,8.239857411018601,5.877735781779639,0.0939809926082365,2.2134831460674156,180,47,3.871201010907891,0.1320224719101123,0.0124076029567053
75,41,0.5,sinatra/sinatra,12328,2070,Ruby,367,1,-0.1586864999800067,0.3645178197064989,7,0.0388888888888888,0.0333333333333333,5,12,0.0666666666666666,0.4166666666666667,5.6875,9.419709489868552,5.908082938168931,0.0297696301103179,0.0190735694822888,180,5,1.791759469228055,0.0136239782016348,0.0004055807916937
80,105,0.5135135135135135,puma/puma,7775,1465,Ruby,401,3,-0.1723760497999334,0.3227329974811083,27,0.15,0.1,10,18,0.1,0.3888888888888889,9.702702702702704,8.958797346140274,5.996452088619021,0.0515755627009646,0.0673316708229426,180,10,2.3978952727983707,0.0249376558603491,0.0012861736334405
85,50,0.2432432432432432,sidekiq/sidekiq,13346,2454,Ruby,420,1,-0.1285249977533475,0.7139861606206752,107,0.5944444444444444,0.3111111111111111,27,74,0.4111111111111111,0.7567567567567568,2.6621621621621623,9.499046919474152,6.042632833682381,0.0314701034017683,0.2547619047619047,180,27,3.332204510175204,0.0642857142857142,0.0020230780758279
75,8420,0.9473684210526316,swiftlang/swift,68892,10506,C++,342,1,-0.1374300472833756,0.2072728324702751,2000,11.11111111111111,0.6222222222222222,106,19,0.1055555555555555,0.0526315789473684,0.631578947368421,11.140309855323784,5.8377304471659395,0.0049642919352029,5.847953216374269,180,106,4.672828834461906,0.3099415204678362,0.001538640190443
75,51,0.2857142857142857,Alamofire/Alamofire,42026,7624,Swift,245,3,-0.1764062953567326,0.4755720470006184,1,0.0055555555555555,0.0055555555555555,1,24,0.1333333333333333,0.6666666666666666,4.942857142857143,10.646067547864224,5.5053315359323625,0.0058297244562889,0.0040816326530612,180,1,0.6931471805599453,0.0040816326530612,2.379479369913863e-05
75,476,0.8412698412698413,realm/realm-swift,16527,2200,Objective-C,136,2,-0.1012128123160217,0.2850996164998597,14,0.0777777777777777,0.05,4,37,0.2055555555555555,0.1351351351351351,4.603174603174603,9.71281119135942,4.919980925828125,0.0082289586736854,0.1029411764705882,180,4,1.6094379124341005,0.0294117647058823,0.0002420281962848
75,134,0.5555555555555556,SwiftyJSON/SwiftyJSON,22892,3449,Swift,136,3,-0.2637946204122675,0.2236467236467236,11,0.0611111111111111,0.0111111111111111,3,2,0.0111111111111111,0.5,2.5555555555555554,10.038586465957742,4.919980925828125,0.0059409400663987,0.0808823529411764,180,3,1.3862943611198906,0.0220588235294117,0.0001310501485235
75,54,0.5333333333333333,SnapKit/SnapKit,20219,2018,Swift,79,1,-0.2131087334426952,0.7640232108317214,1,0.0055555555555555,0.0055555555555555,1,9,0.05,0.5555555555555556,1.8666666666666667,9.914427492574465,4.382026634673881,0.0039072159849646,0.0126582278481012,180,1,0.6931471805599453,0.0126582278481012,4.945843018942579e-05
80,111,0.3666666666666666,vapor/vapor,25432,1493,Swift,243,3,-0.0859552113236871,0.4792786544130397,19,0.1055555555555555,0.0888888888888888,10,24,0.1333333333333333,0.5833333333333334,2.0,10.143802822358657,5.497168225293202,0.0095548914753067,0.0781893004115226,180,10,2.3978952727983707,0.0411522633744856,0.0003932054105064
60,83,0.0,mongodb/mongo,27369,5657,C++,311,0,-0.3759504658344651,0.0904129597662993,2000,11.11111111111111,0.4333333333333333,207,0,0.0,0.0,0.0,10.217202802034723,5.7430031878094825,0.0113632211626292,6.430868167202572,180,207,5.337538079701318,0.6655948553054662,0.0075633015455442
60,0,0.0,postgres/postgres,18120,5025,C,42,3,-0.3012287161291601,0.2866310531427778,1447,8.03888888888889,0.9777777777777776,31,0,0.0,0.0,0.0,9.804826765712155,3.7612001156935624,0.0023178807947019,34.45238095238095,180,31,3.4657359027997265,0.7380952380952381,0.0017108167770419
60,5,0.0,mysql/mysql-server,11561,4079,C++,103,0,-0.3500074192211686,0.0894826219857353,1305,7.25,0.8166666666666667,113,0,0.0,0.0,0.0,9.35547913764242,4.6443908991413725,0.0089092639045065,12.669902912621358,180,113,4.736198448394496,1.0970873786407769,0.0097742409826139
60,244,0.0,MariaDB/server,6223,1842,C++,75,1,-0.351563631271225,0.134334628715471,748,4.155555555555556,1.1722222222222225,66,0,0.0,0.0,0.0,8.736168065858228,4.330733340286331,0.0120520649204563,9.973333333333333,180,66,4.204692619390966,0.88,0.0106058171300016
60,538,0.0,apache/cassandra,9294,3723,Java,272,2,-0.103677015755329,0.2233178869323447,739,4.105555555555555,1.6055555555555556,60,0,0.0,0.0,0.0,9.137231900155545,5.60947179518496,0.0292661932429524,2.7169117647058822,180,60,4.110873864173311,0.2205882352941176,0.0064557779212395
85,2420,0.8571428571428571,saltstack/salt,14668,5535,Python,287,2,-0.1620474205237439,0.1958652410537976,910,5.055555555555555,1.3666666666666667,62,42,0.2333333333333333,0.1428571428571428,1.3333333333333333,9.593491702487762,5.662960480135946,0.0195664030542677,3.1707317073170733,180,62,4.143134726391533,0.2160278745644599,0.004226888464685
75,396,1.0,chef/chef,7893,2524,Ruby,294,3,-0.1127821380680628,0.2131630648330059,207,1.15,0.3944444444444444,31,1,0.0055555555555555,0.0,0.0,8.973858256222792,5.68697535633982,0.0372481946028126,0.7040816326530612,180,31,3.4657359027997265,0.1054421768707483,0.0039275307234258
85,303,0.3611111111111111,hashicorp/packer,15418,3333,Go,358,2,-0.15001577066493,0.1937998660088921,111,0.6166666666666667,0.3166666666666666,21,36,0.2,0.6388888888888888,3.7222222222222223,9.643355794171352,5.883322388488279,0.0232196134388377,0.3100558659217877,180,21,3.091042453358316,0.0586592178770949,0.0013620443637307
